,Source.Name,trade_symbol,trade_interval,strategy,takeprofit,stoploss,entry_price,UTC_entry time,entry_time,close_price,close_time,win,win_percentage,action,position_count
226308,IOSTUSDT_15m_orders.xlsx,IOSTUSDT,15m,bearish_divergence_below_ema21,2,3.59,0.007518,17/08/2020 12:00,1597665599999,0.007178,1597670999999,1,2.0,1,4
63328,BANDUSDT_15m_orders.xlsx,BANDUSDT,15m,bearish_divergence_below_ema21,2,3.25,14.9722,17/08/2020 13:00,1597669199999,14.4,1597670999999,1,2.0,1,5
418004,TRXUSDT_15m_orders.xlsx,TRXUSDT,15m,bearish_divergence_below_ema21,2,4.8,0.02894,17/08/2020 13:30,1597670999999,0.02793,1597670999999,1,2.0,1,4
435222,WAVESUSDT_15m_orders.xlsx,WAVESUSDT,15m,bearish_divergence_below_ema21,2,8.5,4.4094,17/08/2020 13:30,1597670999999,4.21,1597670999999,1,2.0,1,5
442961,XLMUSDT_15m_orders.xlsx,XLMUSDT,15m,bearish_divergence_below_ema21,2,4.58,0.11448,17/08/2020 13:30,1597670999999,0.11152,1597670999999,1,2.0,1,6
177558,ETCUSDT_15m_orders.xlsx,ETCUSDT,15m,bearish_divergence_below_ema21,2,1.8,7.429,17/08/2020 19:00,1597690799999,7.572,1597704299999,0,-1.8,1,1
418007,TRXUSDT_15m_orders.xlsx,TRXUSDT,15m,bearish_divergence_below_ema21,2,2.91,0.03008,17/08/2020 19:15,1597691699999,0.03146,1597706099999,0,-2.91,1,2
73129,BCHUSDT_15m_orders.xlsx,BCHUSDT,15m,bearish_divergence_below_ema21,2,1.53,321.51,17/08/2020 21:30,1597699799999,313.12,1597751099999,1,2.0,1,3
454104,XRPUSDT_15m_orders.xlsx,XRPUSDT,15m,bearish_divergence_below_ema21,2,1.95,0.3221,17/08/2020 22:45,1597704299999,0.3131,1597707899999,1,2.0,1,4
272779,LTCUSDT_15m_orders.xlsx,LTCUSDT,15m,bearish_divergence_below_ema21,2,2.19,67.57,17/08/2020 23:15,1597706099999,66.1,1597726799999,1,2.0,1,4
177560,ETCUSDT_15m_orders.xlsx,ETCUSDT,15m,bearish_divergence_below_ema21,2,1.41,7.465,17/08/2020 23:30,1597706999999,7.576,1597715099999,0,-1.41,1,4
418009,TRXUSDT_15m_orders.xlsx,TRXUSDT,15m,bearish_divergence_below_ema21,2,4.1,0.03017,17/08/2020 23:45,1597707899999,0.0316,1597711499999,0,-4.1,1,5
298191,NEOUSDT_15m_orders.xlsx,NEOUSDT,15m,bearish_divergence_below_ema21,2,3.12,17.05,18/08/2020 04:15,1597724099999,16.663,1597745699999,1,2.0,-1,-1
448144,XMRUSDT_15m_orders.xlsx,XMRUSDT,15m,bearish_divergence_below_ema21,2,3.35,94.28,18/08/2020 13:45,1597758299999,91.63,1597759199999,1,2.0,-1,-1
402789,THETAUSDT_15m_orders.xlsx,THETAUSDT,15m,bearish_divergence_below_ema21,2,1.9,0.4385,18/08/2020 23:15,1597792499999,0.4478,1597798799999,0,-1.9,1,1
68016,BATUSDT_15m_orders.xlsx,BATUSDT,15m,bearish_divergence_below_ema21,2,5.02,0.3594,18/08/2020 23:30,1597793399999,0.3479,1597795199999,1,2.0,1,2
402792,THETAUSDT_15m_orders.xlsx,THETAUSDT,15m,bearish_divergence_below_ema21,2,4.73,0.443,19/08/2020 02:30,1597804199999,0.4338,1597808699999,1,2.0,1,1
114811,COMPUSDT_15m_orders.xlsx,COMPUSDT,15m,bearish_divergence_below_ema21,2,8.11,188.16,19/08/2020 05:30,1597814999999,177.83,1597817699999,1,2.0,1,1
328282,QTUMUSDT_15m_orders.xlsx,QTUMUSDT,15m,bearish_divergence_below_ema21,2,2.45,3.585,20/08/2020 11:15,1597922099999,3.509,1597929299999,1,2.0,1,1
298194,NEOUSDT_15m_orders.xlsx,NEOUSDT,15m,bearish_divergence_below_ema21,2,1.66,16.719,20/08/2020 13:15,1597929299999,17.285,1597949999999,0,-1.66,1,2
320826,ONTUSDT_15m_orders.xlsx,ONTUSDT,15m,bearish_divergence_below_ema21,2,1.65,0.8179,20/08/2020 13:15,1597929299999,0.8328,1597932899999,0,-1.65,1,3
476061,ZILUSDT_15m_orders.xlsx,ZILUSDT,15m,bearish_divergence_below_ema21,2,1.34,0.0229,20/08/2020 14:45,1597934699999,0.02325,1597970699999,0,-1.34,1,2
68019,BATUSDT_15m_orders.xlsx,BATUSDT,15m,bearish_divergence_below_ema21,2,2.17,0.3514,20/08/2020 15:30,1597937399999,0.368,1597949099999,0,-2.17,1,3
342343,RLCUSDT_15m_orders.xlsx,RLCUSDT,15m,bearish_divergence_below_ema21,2,2.94,1.641,20/08/2020 16:00,1597939199999,1.6081,1597957199999,1,2.0,1,4
320828,ONTUSDT_15m_orders.xlsx,ONTUSDT,15m,bearish_divergence_below_ema21,2,1.91,0.8208,20/08/2020 16:15,1597940099999,0.8432,1597948199999,0,-1.91,1,5
435225,WAVESUSDT_15m_orders.xlsx,WAVESUSDT,15m,bearish_divergence_below_ema21,2,3.54,3.9424,20/08/2020 18:30,1597948199999,3.845,1597959899999,1,2.0,1,6
68021,BATUSDT_15m_orders.xlsx,BATUSDT,15m,bearish_divergence_below_ema21,2,3.14,0.3608,20/08/2020 21:45,1597959899999,0.3744,1597969799999,0,-3.14,1,3
40735,ATOMUSDT_15m_orders.xlsx,ATOMUSDT,15m,bearish_divergence_below_ema21,2,1.94,6.255,20/08/2020 22:30,1597962599999,6.42,1597970699999,0,-1.94,1,3
181741,ETHUSDT_15m_orders.xlsx,ETHUSDT,15m,bearish_divergence_below_ema21,2,1.14,414.69,20/08/2020 22:45,1597963499999,406.32,1598006699999,1,2.0,1,4
442964,XLMUSDT_15m_orders.xlsx,XLMUSDT,15m,bearish_divergence_below_ema21,2,1.48,0.10541,20/08/2020 22:45,1597963499999,0.10714,1597967099999,0,-1.48,1,5
231147,IOTAUSDT_15m_orders.xlsx,IOTAUSDT,15m,bearish_divergence_below_ema21,2,1.05,0.3948,20/08/2020 23:00,1597964399999,0.4004,1597967999999,0,-1.05,1,6
430343,VETUSDT_15m_orders.xlsx,VETUSDT,15m,bearish_divergence_below_ema21,2,2.13,0.019561,21/08/2020 04:30,1597984199999,0.019139,1597997699999,1,2.0,-1,-1
442967,XLMUSDT_15m_orders.xlsx,XLMUSDT,15m,bearish_divergence_below_ema21,2,1.83,0.1075,21/08/2020 07:30,1597994999999,0.1048,1598004899999,1,2.0,-1,-1
73135,BCHUSDT_15m_orders.xlsx,BCHUSDT,15m,bearish_divergence_below_ema21,2,2.52,298.55,21/08/2020 10:00,1598003999999,292.33,1598007599999,1,2.0,-1,-1
476064,ZILUSDT_15m_orders.xlsx,ZILUSDT,15m,bearish_divergence_below_ema21,2,3.91,0.02386,21/08/2020 10:00,1598003999999,0.02337,1598004899999,1,2.0,-1,-1
40738,ATOMUSDT_15m_orders.xlsx,ATOMUSDT,15m,bearish_divergence_below_ema21,2,2.91,6.18,22/08/2020 17:00,1598115599999,6.404,1598128199999,0,-2.91,1,1
231152,IOTAUSDT_15m_orders.xlsx,IOTAUSDT,15m,bearish_divergence_below_ema21,2,2.42,0.3957,22/08/2020 17:15,1598116499999,0.4078,1598141699999,0,-2.42,1,2
373145,SNXUSDT_15m_orders.xlsx,SNXUSDT,15m,bearish_divergence_below_ema21,2,2.99,5.84,22/08/2020 20:30,1598128199999,5.723,1598146199999,1,2.0,1,3
40741,ATOMUSDT_15m_orders.xlsx,ATOMUSDT,15m,bearish_divergence_below_ema21,2,2.51,6.247,22/08/2020 22:30,1598135399999,6.444,1598138999999,0,-2.51,1,3
155575,DOTUSDT_15m_orders.xlsx,DOTUSDT,15m,bearish_divergence_below_ema21,2,7.63,4.215,23/08/2020 01:15,1598145299999,4.13,1598146199999,1,2.0,1,1
231155,IOTAUSDT_15m_orders.xlsx,IOTAUSDT,15m,bearish_divergence_below_ema21,2,2.43,0.3979,23/08/2020 02:15,1598148899999,0.3873,1598154299999,1,2.0,1,1
298199,NEOUSDT_15m_orders.xlsx,NEOUSDT,15m,bearish_divergence_below_ema21,2,4.69,18.853,23/08/2020 02:15,1598148899999,18.382,1598153399999,1,2.0,1,2
402795,THETAUSDT_15m_orders.xlsx,THETAUSDT,15m,bearish_divergence_below_ema21,2,3.93,0.4663,23/08/2020 10:15,1598177699999,0.4445,1598180399999,1,2.0,1,1
68024,BATUSDT_15m_orders.xlsx,BATUSDT,15m,bearish_divergence_below_ema21,2,4.65,0.4076,23/08/2020 18:45,1598208299999,0.3951,1598228099999,1,2.0,1,1
246050,KNCUSDT_15m_orders.xlsx,KNCUSDT,15m,bearish_divergence_below_ema21,2,3.15,1.71748,23/08/2020 22:15,1598220899999,1.68273,1598228999999,1,2.0,1,2
328285,QTUMUSDT_15m_orders.xlsx,QTUMUSDT,15m,bearish_divergence_below_ema21,2,3.47,4.059,23/08/2020 22:45,1598222699999,3.882,1598228099999,1,2.0,1,3
40744,ATOMUSDT_15m_orders.xlsx,ATOMUSDT,15m,bearish_divergence_below_ema21,2,5.27,8.147,24/08/2020 02:00,1598234399999,7.973,1598236199999,1,2.0,1,1
467288,ZECUSDT_15m_orders.xlsx,ZECUSDT,15m,bearish_divergence_below_ema21,2,3.53,81.88,24/08/2020 02:45,1598237099999,79.95,1598282099999,1,2.0,1,1
272788,LTCUSDT_15m_orders.xlsx,LTCUSDT,15m,bearish_divergence_below_ema21,2,1.63,60.91,24/08/2020 05:45,1598247899999,62.47,1598255099999,0,-1.63,1,2
68028,BATUSDT_15m_orders.xlsx,BATUSDT,15m,bearish_divergence_below_ema21,2,3.32,0.4229,24/08/2020 06:30,1598250599999,0.4139,1598258699999,1,2.0,1,3
398388,SXPUSDT_15m_orders.xlsx,SXPUSDT,15m,bearish_divergence_below_ema21,2,4.18,2.9991,24/08/2020 09:15,1598260499999,2.9235,1598280299999,1,2.0,1,2
373148,SNXUSDT_15m_orders.xlsx,SNXUSDT,15m,bearish_divergence_below_ema21,2,1.67,5.843,24/08/2020 10:30,1598264999999,5.976,1598269499999,0,-1.67,1,3
272790,LTCUSDT_15m_orders.xlsx,LTCUSDT,15m,bearish_divergence_below_ema21,2,1.02,62.12,24/08/2020 12:45,1598273099999,62.84,1598286599999,0,-1.02,1,3
11996,ADAUSDT_15m_orders.xlsx,ADAUSDT,15m,bearish_divergence_below_ema21,2,1.28,0.12545,24/08/2020 13:00,1598273999999,0.12269,1598315399999,1,2.0,1,4
286366,MKRUSDT_15m_orders.xlsx,MKRUSDT,15m,bearish_divergence_below_ema21,2,1.63,649.77,24/08/2020 13:00,1598273999999,661.0,1598279399999,0,-1.63,1,5
448151,XMRUSDT_15m_orders.xlsx,XMRUSDT,15m,bearish_divergence_below_ema21,2,1.37,92.89,24/08/2020 13:00,1598273999999,94.23,1598275799999,0,-1.37,1,6
16411,ALGOUSDT_15m_orders.xlsx,ALGOUSDT,15m,bearish_divergence_below_ema21,2,4.55,0.6353,24/08/2020 14:00,1598277599999,0.6206,1598281199999,1,2.0,1,6
476069,ZILUSDT_15m_orders.xlsx,ZILUSDT,15m,bearish_divergence_below_ema21,2,2.89,0.02283,24/08/2020 15:00,1598281199999,0.02394,1598288399999,0,-2.89,1,5
226313,IOSTUSDT_15m_orders.xlsx,IOSTUSDT,15m,bearish_divergence_below_ema21,2,2.57,0.007466,24/08/2020 16:30,1598286599999,0.007282,1598325299999,1,2.0,1,4
402800,THETAUSDT_15m_orders.xlsx,THETAUSDT,15m,bearish_divergence_below_ema21,2,5.44,0.5598,24/08/2020 17:30,1598290199999,0.5441,1598293799999,1,2.0,1,3
231160,IOTAUSDT_15m_orders.xlsx,IOTAUSDT,15m,bearish_divergence_below_ema21,2,2.63,0.3894,24/08/2020 18:30,1598293799999,0.3787,1598340599999,1,2.0,1,4
73141,BCHUSDT_15m_orders.xlsx,BCHUSDT,15m,bearish_divergence_below_ema21,2,1.9,289.98,24/08/2020 18:45,1598294699999,283.01,1598340599999,1,2.0,1,4
286368,MKRUSDT_15m_orders.xlsx,MKRUSDT,15m,bearish_divergence_below_ema21,2,3.86,668.76,24/08/2020 19:15,1598296499999,655.28,1598334299999,1,2.0,1,5
476071,ZILUSDT_15m_orders.xlsx,ZILUSDT,15m,bearish_divergence_below_ema21,2,4.55,0.02329,24/08/2020 19:15,1598296499999,0.0227,1598324399999,1,2.0,1,6
373151,SNXUSDT_15m_orders.xlsx,SNXUSDT,15m,bearish_divergence_below_ema21,2,3.15,6.123,24/08/2020 19:45,1598298299999,5.86,1598324399999,1,2.0,1,7
181744,ETHUSDT_15m_orders.xlsx,ETHUSDT,15m,bearish_divergence_below_ema21,2,1.2,405.79,25/08/2020 01:00,1598317199999,396.99,1598336999999,1,2.0,1,7
155578,DOTUSDT_15m_orders.xlsx,DOTUSDT,15m,bearish_divergence_below_ema21,2,4.71,4.777,25/08/2020 06:30,1598336999999,4.62,1598339699999,1,2.0,1,4
373155,SNXUSDT_15m_orders.xlsx,SNXUSDT,15m,bearish_divergence_below_ema21,2,5.06,6.247,25/08/2020 12:30,1598358599999,6.003,1598363099999,1,2.0,1,1
298204,NEOUSDT_15m_orders.xlsx,NEOUSDT,15m,bearish_divergence_below_ema21,2,1.97,17.403,26/08/2020 06:15,1598422499999,17.872,1598437799999,0,-1.97,1,1
239391,KAVAUSDT_15m_orders.xlsx,KAVAUSDT,15m,bearish_divergence_below_ema21,2,3.13,4.0272,26/08/2020 12:00,1598443199999,3.9317,1598446799999,1,2.0,1,1
298206,NEOUSDT_15m_orders.xlsx,NEOUSDT,15m,bearish_divergence_below_ema21,2,1.87,17.538,26/08/2020 12:00,1598443199999,17.153,1598445899999,1,2.0,1,2
63339,BANDUSDT_15m_orders.xlsx,BANDUSDT,15m,bearish_divergence_below_ema21,2,5.21,11.6424,26/08/2020 12:30,1598444999999,12.38,1598451299999,0,-5.21,1,3
86169,BNBUSDT_15m_orders.xlsx,BNBUSDT,15m,bearish_divergence_below_ema21,2,1.86,22.073,26/08/2020 12:30,1598444999999,22.495,1598463899999,0,-1.86,1,4
239394,KAVAUSDT_15m_orders.xlsx,KAVAUSDT,15m,bearish_divergence_below_ema21,2,3.42,4.1094,26/08/2020 20:15,1598472899999,4.0223,1598487299999,1,2.0,1,1
86172,BNBUSDT_15m_orders.xlsx,BNBUSDT,15m,bearish_divergence_below_ema21,2,1.06,22.292,26/08/2020 21:15,1598476499999,22.622,1598517899999,0,-1.06,1,2
63342,BANDUSDT_15m_orders.xlsx,BANDUSDT,15m,bearish_divergence_below_ema21,2,5.77,12.8915,26/08/2020 22:15,1598480099999,12.62,1598493599999,1,2.0,1,3
114818,COMPUSDT_15m_orders.xlsx,COMPUSDT,15m,bearish_divergence_below_ema21,2,2.62,180.15,26/08/2020 22:15,1598480099999,176.48,1598489999999,1,2.0,1,4
63345,BANDUSDT_15m_orders.xlsx,BANDUSDT,15m,bearish_divergence_below_ema21,2,4.05,13.5123,27/08/2020 10:45,1598525099999,13.0963,1598527799999,1,2.0,1,1
177576,ETCUSDT_15m_orders.xlsx,ETCUSDT,15m,bearish_divergence_below_ema21,2,3.79,6.507,27/08/2020 14:15,1598537699999,6.266,1598547599999,1,2.0,1,1
298212,NEOUSDT_15m_orders.xlsx,NEOUSDT,15m,bearish_divergence_below_ema21,2,1.94,18.229,28/08/2020 13:45,1598622299999,18.608,1598630399999,0,-1.94,1,1
402806,THETAUSDT_15m_orders.xlsx,THETAUSDT,15m,bearish_divergence_below_ema21,2,2.37,0.4744,28/08/2020 13:45,1598622299999,0.4887,1598624099999,0,-2.37,1,2
480649,ZRXUSDT_15m_orders.xlsx,ZRXUSDT,15m,bearish_divergence_below_ema21,2,2.55,0.6316,28/08/2020 17:00,1598633999999,0.6512,1598695199999,0,-2.55,1,1
272796,LTCUSDT_15m_orders.xlsx,LTCUSDT,15m,bearish_divergence_below_ema21,2,1.1,57.69,28/08/2020 17:15,1598634899999,56.5,1598654699999,1,2.0,1,2
418018,TRXUSDT_15m_orders.xlsx,TRXUSDT,15m,bearish_divergence_below_ema21,2,1.73,0.02391,28/08/2020 17:30,1598635799999,0.02436,1598681699999,0,-1.73,1,3
467291,ZECUSDT_15m_orders.xlsx,ZECUSDT,15m,bearish_divergence_below_ema21,2,2.14,75.57,28/08/2020 17:30,1598635799999,77.42,1598692499999,0,-2.14,1,4
231167,IOTAUSDT_15m_orders.xlsx,IOTAUSDT,15m,bearish_divergence_below_ema21,2,1.27,0.3507,28/08/2020 17:45,1598636699999,0.3586,1598688899999,0,-1.27,1,5
114826,COMPUSDT_15m_orders.xlsx,COMPUSDT,15m,bearish_divergence_below_ema21,2,5.86,191.93,28/08/2020 19:00,1598641199999,186.0,1598654699999,1,2.0,1,6
435232,WAVESUSDT_15m_orders.xlsx,WAVESUSDT,15m,bearish_divergence_below_ema21,2,4.56,3.3714,28/08/2020 21:45,1598651099999,3.2871,1598667299999,1,2.0,1,7
448156,XMRUSDT_15m_orders.xlsx,XMRUSDT,15m,bearish_divergence_below_ema21,2,1.23,94.67,29/08/2020 05:30,1598678999999,92.58,1598739299999,1,2.0,1,5
246059,KNCUSDT_15m_orders.xlsx,KNCUSDT,15m,bearish_divergence_below_ema21,2,1.19,1.61254,29/08/2020 10:30,1598696999999,1.645,1598720399999,0,-1.19,1,2
68039,BATUSDT_15m_orders.xlsx,BATUSDT,15m,bearish_divergence_below_ema21,2,1.82,0.3615,29/08/2020 10:45,1598697899999,0.3525,1598741099999,1,2.0,1,3
226321,IOSTUSDT_15m_orders.xlsx,IOSTUSDT,15m,bearish_divergence_below_ema21,2,1.57,0.006604,29/08/2020 10:45,1598697899999,0.006733,1598726699999,0,-1.57,1,4
239397,KAVAUSDT_15m_orders.xlsx,KAVAUSDT,15m,bearish_divergence_below_ema21,2,1.31,4.1564,29/08/2020 10:45,1598697899999,4.0566,1598710499999,1,2.0,1,5
320837,ONTUSDT_15m_orders.xlsx,ONTUSDT,15m,bearish_divergence_below_ema21,2,1.62,0.8638,29/08/2020 14:00,1598709599999,0.8883,1598712299999,0,-1.62,1,6
480652,ZRXUSDT_15m_orders.xlsx,ZRXUSDT,15m,bearish_divergence_below_ema21,2,2.57,0.6521,29/08/2020 18:30,1598725799999,0.6379,1598766299999,1,2.0,1,4
398391,SXPUSDT_15m_orders.xlsx,SXPUSDT,15m,bearish_divergence_below_ema21,2,2.37,3.1926,29/08/2020 18:45,1598726699999,3.1231,1598731199999,1,2.0,1,5
402809,THETAUSDT_15m_orders.xlsx,THETAUSDT,15m,bearish_divergence_below_ema21,2,2.43,0.5027,29/08/2020 19:45,1598730299999,0.5153,1598733899999,0,-2.43,1,5
226323,IOSTUSDT_15m_orders.xlsx,IOSTUSDT,15m,bearish_divergence_below_ema21,2,1.32,0.006715,29/08/2020 22:15,1598739299999,0.006828,1598749199999,0,-1.32,1,4
418020,TRXUSDT_15m_orders.xlsx,TRXUSDT,15m,bearish_divergence_below_ema21,2,1.31,0.02493,29/08/2020 22:15,1598739299999,0.02527,1598747399999,0,-1.31,1,5
476076,ZILUSDT_15m_orders.xlsx,ZILUSDT,15m,bearish_divergence_below_ema21,2,1.03,0.02121,29/08/2020 22:30,1598740199999,0.02205,1598778899999,0,-1.03,1,5
430350,VETUSDT_15m_orders.xlsx,VETUSDT,15m,bearish_divergence_below_ema21,2,1.88,0.016902,29/08/2020 23:00,1598741999999,0.017231,1598763599999,0,-1.88,1,5
231172,IOTAUSDT_15m_orders.xlsx,IOTAUSDT,15m,bearish_divergence_below_ema21,2,1.45,0.3665,30/08/2020 00:00,1598745599999,0.3719,1598747399999,0,-1.45,1,6
320839,ONTUSDT_15m_orders.xlsx,ONTUSDT,15m,bearish_divergence_below_ema21,2,1.97,0.9136,30/08/2020 00:00,1598745599999,0.95,1598746499999,0,-1.97,1,7
402812,THETAUSDT_15m_orders.xlsx,THETAUSDT,15m,bearish_divergence_below_ema21,2,3.59,0.5046,30/08/2020 00:00,1598745599999,0.5279,1598763599999,0,-3.59,1,8
320841,ONTUSDT_15m_orders.xlsx,ONTUSDT,15m,bearish_divergence_below_ema21,2,3.02,0.9392,30/08/2020 04:00,1598759999999,0.9185,1598764499999,1,2.0,1,5
298215,NEOUSDT_15m_orders.xlsx,NEOUSDT,15m,bearish_divergence_below_ema21,2,4.32,21.959,30/08/2020 04:15,1598760899999,21.516,1598779799999,1,2.0,1,6
467294,ZECUSDT_15m_orders.xlsx,ZECUSDT,15m,bearish_divergence_below_ema21,2,2.19,79.96,30/08/2020 04:15,1598760899999,78.21,1598777999999,1,2.0,1,7
226325,IOSTUSDT_15m_orders.xlsx,IOSTUSDT,15m,bearish_divergence_below_ema21,2,1.35,0.006806,30/08/2020 04:45,1598762699999,0.006912,1598775299999,0,-1.35,1,8
258404,LINKUSDT_15m_orders.xlsx,LINKUSDT,15m,bearish_divergence_below_ema21,2,2.97,16.999,30/08/2020 04:45,1598762699999,17.7,1598792399999,0,-2.97,1,9
328288,QTUMUSDT_15m_orders.xlsx,QTUMUSDT,15m,bearish_divergence_below_ema21,2,3.67,3.544,30/08/2020 05:15,1598764499999,3.471,1598794199999,1,2.0,-1,-1
246062,KNCUSDT_15m_orders.xlsx,KNCUSDT,15m,bearish_divergence_below_ema21,2,2.28,1.71108,30/08/2020 07:45,1598773499999,1.75753,1598780699999,0,-2.28,-1,-1
114830,COMPUSDT_15m_orders.xlsx,COMPUSDT,15m,bearish_divergence_below_ema21,2,2.9,205.31,30/08/2020 08:15,1598775299999,201.08,1598781599999,1,2.0,-1,-1
226328,IOSTUSDT_15m_orders.xlsx,IOSTUSDT,15m,bearish_divergence_below_ema21,2,1.26,0.006838,30/08/2020 08:45,1598777099999,0.006931,1598832899999,0,-1.26,-1,-1
373162,SNXUSDT_15m_orders.xlsx,SNXUSDT,15m,bearish_divergence_below_ema21,2,3.09,6.941,30/08/2020 08:45,1598777099999,6.802,1598796899999,1,2.0,-1,-1
418022,TRXUSDT_15m_orders.xlsx,TRXUSDT,15m,bearish_divergence_below_ema21,2,1.58,0.02614,30/08/2020 09:00,1598777999999,0.02666,1598779799999,0,-1.58,-1,-1
418024,TRXUSDT_15m_orders.xlsx,TRXUSDT,15m,bearish_divergence_below_ema21,2,1.88,0.02662,30/08/2020 14:30,1598797799999,0.0276,1598804099999,0,-1.88,-1,-1
246067,KNCUSDT_15m_orders.xlsx,KNCUSDT,15m,bearish_divergence_below_ema21,2,2.21,1.75289,30/08/2020 15:00,1598799599999,1.71388,1598817599999,1,2.0,-1,-1
63351,BANDUSDT_15m_orders.xlsx,BANDUSDT,15m,bearish_divergence_below_ema21,2,3.89,13.6948,30/08/2020 20:30,1598819399999,13.4207,1598837399999,1,2.0,1,1
286371,MKRUSDT_15m_orders.xlsx,MKRUSDT,15m,bearish_divergence_below_ema21,2,1.96,673.2,30/08/2020 21:30,1598822999999,659.26,1598860799999,1,2.0,1,2
239400,KAVAUSDT_15m_orders.xlsx,KAVAUSDT,15m,bearish_divergence_below_ema21,2,2.2,4.4238,30/08/2020 21:45,1598823899999,4.3194,1598831099999,1,2.0,1,3
181753,ETHUSDT_15m_orders.xlsx,ETHUSDT,15m,bearish_divergence_below_ema21,2,1.3,425.27,31/08/2020 01:15,1598836499999,434.12,1598874299999,0,-1.3,1,3
86175,BNBUSDT_15m_orders.xlsx,BNBUSDT,15m,bearish_divergence_below_ema21,2,1.32,23.703,31/08/2020 02:15,1598840099999,23.16,1598859899999,1,2.0,1,3
272799,LTCUSDT_15m_orders.xlsx,LTCUSDT,15m,bearish_divergence_below_ema21,2,1.98,62.51,31/08/2020 03:00,1598842799999,60.86,1598859899999,1,2.0,1,4
342346,RLCUSDT_15m_orders.xlsx,RLCUSDT,15m,bearish_divergence_below_ema21,2,3.25,1.6618,31/08/2020 04:45,1598849099999,1.6133,1598858999999,1,2.0,1,5
435235,WAVESUSDT_15m_orders.xlsx,WAVESUSDT,15m,bearish_divergence_below_ema21,2,2.86,3.5061,31/08/2020 12:00,1598875199999,3.6999,1598880599999,0,-2.86,1,1
226330,IOSTUSDT_15m_orders.xlsx,IOSTUSDT,15m,bearish_divergence_below_ema21,2,2.05,0.007211,31/08/2020 16:45,1598892299999,0.007042,1598919299999,1,2.0,1,1
181756,ETHUSDT_15m_orders.xlsx,ETHUSDT,15m,bearish_divergence_below_ema21,2,1.48,432.98,31/08/2020 17:00,1598893199999,442.4,1598930999999,0,-1.48,1,2
435237,WAVESUSDT_15m_orders.xlsx,WAVESUSDT,15m,bearish_divergence_below_ema21,2,2.97,3.6629,31/08/2020 17:30,1598894999999,3.5828,1598911199999,1,2.0,1,3
430353,VETUSDT_15m_orders.xlsx,VETUSDT,15m,bearish_divergence_below_ema21,2,2.38,0.01827,31/08/2020 20:30,1598905799999,0.017821,1598911199999,1,2.0,1,4
418027,TRXUSDT_15m_orders.xlsx,TRXUSDT,15m,bearish_divergence_below_ema21,2,3.14,0.02996,01/09/2020 06:15,1598940899999,0.03139,1598968799999,0,-3.14,1,1
435240,WAVESUSDT_15m_orders.xlsx,WAVESUSDT,15m,bearish_divergence_below_ema21,2,2.86,3.7773,01/09/2020 07:00,1598943599999,3.7,1598958899999,1,2.0,1,2
114834,COMPUSDT_15m_orders.xlsx,COMPUSDT,15m,bearish_divergence_below_ema21,2,5.98,256.29,01/09/2020 08:15,1598948099999,250.89,1598951699999,1,2.0,1,3
286376,MKRUSDT_15m_orders.xlsx,MKRUSDT,15m,bearish_divergence_below_ema21,2,2.58,726.38,01/09/2020 09:00,1598950799999,711.11,1598962499999,1,2.0,1,4
155583,DOTUSDT_15m_orders.xlsx,DOTUSDT,15m,bearish_divergence_below_ema21,2,4.3,6.593,01/09/2020 10:15,1598955299999,6.46,1598959799999,1,2.0,1,4
373165,SNXUSDT_15m_orders.xlsx,SNXUSDT,15m,bearish_divergence_below_ema21,2,4.78,7.517,01/09/2020 11:15,1598958899999,7.31,1598969699999,1,2.0,1,5
