,Source.Name,trade_symbol,trade_interval,strategy,takeprofit,stoploss,entry_price,UTC_entry time,entry_time,close_price,close_time,win,win_percentage,action,position_count
382788,SRMUSDT_15m_orders.xlsx,SRMUSDT,15m,bearish_divergence_1-3,2,1.32,3.2072,05/02/2021 08:15,1612512899999,3.2578,1612514699999,0,-1.32,1,4
480889,ZRXUSDT_15m_orders.xlsx,ZRXUSDT,15m,bearish_divergence_1-3,2,9.27,1.3544,05/02/2021 08:15,1612512899999,1.32,1612513799999,1,2.0,1,5
204050,GRTUSDT_15m_orders.xlsx,GRTUSDT,15m,bearish_divergence_1-3,2,3.46,0.92,05/02/2021 10:00,1612519199999,0.96577,1612535399999,0,-3.46,1,1
382790,SRMUSDT_15m_orders.xlsx,SRMUSDT,15m,bearish_divergence_1-3,2,1.82,3.2401,05/02/2021 10:30,1612520999999,3.3012,1612525499999,0,-1.82,1,2
12229,ADAUSDT_15m_orders.xlsx,ADAUSDT,15m,bearish_divergence_1-3,2,2.11,0.51909,05/02/2021 11:45,1612525499999,0.50433,1612530899999,1,2.0,1,3
458247,XTZUSDT_15m_orders.xlsx,XTZUSDT,15m,bearish_divergence_1-3,2,1.97,3.184,05/02/2021 12:00,1612526399999,3.27,1612537199999,0,-1.97,1,3
246304,KNCUSDT_15m_orders.xlsx,KNCUSDT,15m,bearish_divergence_1-3,2,4.64,1.90522,05/02/2021 12:30,1612528199999,1.862,1612529099999,1,2.0,1,4
163556,EGLDUSDT_15m_orders.xlsx,EGLDUSDT,15m,bearish_divergence_1-3,2,3.97,81.627,05/02/2021 12:45,1612529099999,85.5,1612536299999,0,-3.97,1,5
86393,BNBUSDT_15m_orders.xlsx,BNBUSDT,15m,bearish_divergence_1-3,2,1.7,59.166,05/02/2021 13:00,1612529999999,60.555,1612538999999,0,-1.7,1,5
111919,CHZUSDT_15m_orders.xlsx,CHZUSDT,15m,bearish_divergence_1-3,2,1.17,0.0244,05/02/2021 13:00,1612529999999,0.02486,1612532699999,0,-1.17,1,6
313137,OMGUSDT_15m_orders.xlsx,OMGUSDT,15m,bearish_divergence_1-3,2,4.64,4.9964,05/02/2021 14:30,1612535399999,5.38,1612542599999,0,-4.64,1,5
167675,ENJUSDT_15m_orders.xlsx,ENJUSDT,15m,bearish_divergence_1-3,2,4.31,0.40115,05/02/2021 14:45,1612536299999,0.39293,1612544399999,1,2.0,1,5
73337,BCHUSDT_15m_orders.xlsx,BCHUSDT,15m,bearish_divergence_1-3,2,1.34,437.35,05/02/2021 15:15,1612538099999,443.89,1612541699999,0,-1.34,-1,-1
111921,CHZUSDT_15m_orders.xlsx,CHZUSDT,15m,bearish_divergence_1-3,2,2.87,0.02439,05/02/2021 15:15,1612538099999,0.02545,1612541699999,0,-2.87,-1,-1
163558,EGLDUSDT_15m_orders.xlsx,EGLDUSDT,15m,bearish_divergence_1-3,2,1.9,83.88,05/02/2021 15:15,1612538099999,87.4,1612538999999,0,-1.9,-1,-1
81989,BLZUSDT_15m_orders.xlsx,BLZUSDT,15m,bearish_divergence_1-3,2,4.6,0.15973,05/02/2021 17:00,1612544399999,0.15475,1612544399999,1,2.0,-1,-1
142624,DEFIUSDT_15m_orders.xlsx,DEFIUSDT,15m,bearish_divergence_1-3,2,3.46,2204.2,05/02/2021 17:00,1612544399999,2110.6,1612551599999,1,2.0,-1,-1
163559,EGLDUSDT_15m_orders.xlsx,EGLDUSDT,15m,bearish_divergence_1-3,2,3.49,84.931,05/02/2021 17:00,1612544399999,88.638,1612547099999,0,-3.49,-1,-1
24018,ALPHAUSDT_15m_orders.xlsx,ALPHAUSDT,15m,bearish_divergence_1-3,2,6.58,2.78377,05/02/2021 17:15,1612545299999,2.60692,1612551599999,1,2.0,-1,-1
132662,CVCUSDT_15m_orders.xlsx,CVCUSDT,15m,bearish_divergence_1-3,2,4.95,0.19821,05/02/2021 19:00,1612551599999,0.2107,1612551599999,0,-4.95,-1,-1
68243,BATUSDT_15m_orders.xlsx,BATUSDT,15m,bearish_divergence_1-3,2,3.31,0.3536,05/02/2021 19:15,1612552499999,0.3659,1612554299999,0,-3.31,1,1
86396,BNBUSDT_15m_orders.xlsx,BNBUSDT,15m,bearish_divergence_1-3,2,1.56,61.022,05/02/2021 19:15,1612552499999,62.35,1612554299999,0,-1.56,1,2
163562,EGLDUSDT_15m_orders.xlsx,EGLDUSDT,15m,bearish_divergence_1-3,2,2.14,87.983,05/02/2021 22:45,1612565099999,92.377,1612574099999,0,-2.14,1,1
127150,CTKUSDT_15m_orders.xlsx,CTKUSDT,15m,bearish_divergence_1-3,2,5.55,1.20458,06/02/2021 00:00,1612569599999,1.17945,1612574099999,1,2.0,1,2
390307,STORJUSDT_15m_orders.xlsx,STORJUSDT,15m,bearish_divergence_1-3,2,7.05,0.535,06/02/2021 05:30,1612589399999,0.5223,1612608299999,1,2.0,-1,-1
467481,ZECUSDT_15m_orders.xlsx,ZECUSDT,15m,bearish_divergence_1-3,2,1.18,98.12,06/02/2021 10:15,1612606499999,95.55,1612636199999,1,2.0,-1,-1
321088,ONTUSDT_15m_orders.xlsx,ONTUSDT,15m,bearish_divergence_1-3,2,3.84,0.6635,06/02/2021 10:30,1612607399999,0.6493,1612610999999,1,2.0,-1,-1
294015,NEARUSDT_15m_orders.xlsx,NEARUSDT,15m,bearish_divergence_1-3,2,2.88,3.1845,07/02/2021 15:15,1612710899999,3.0226,1612711799999,1,2.0,1,1
163567,EGLDUSDT_15m_orders.xlsx,EGLDUSDT,15m,bearish_divergence_1-3,2,4.23,141.662,08/02/2021 02:30,1612751399999,137.672,1612751399999,1,2.0,1,1
127156,CTKUSDT_15m_orders.xlsx,CTKUSDT,15m,bearish_divergence_1-3,2,1.68,1.34614,08/02/2021 05:15,1612761299999,1.39211,1612763999999,0,-1.68,1,1
40996,ATOMUSDT_15m_orders.xlsx,ATOMUSDT,15m,bearish_divergence_1-3,2,3.6,14.505,08/02/2021 06:00,1612763999999,14.205,1612767599999,1,2.0,1,2
250801,KSMUSDT_15m_orders.xlsx,KSMUSDT,15m,bearish_divergence_1-3,2,1.08,119.67,08/02/2021 07:45,1612770299999,121.436,1612770299999,0,-1.08,1,1
369462,SKLUSDT_15m_orders.xlsx,SKLUSDT,15m,bearish_divergence_1-3,2,5.64,0.17043,08/02/2021 08:45,1612773899999,0.181,1612781999999,0,-5.64,1,1
27741,ANKRUSDT_15m_orders.xlsx,ANKRUSDT,15m,bearish_divergence_1-3,2,2.37,0.01818,08/02/2021 09:45,1612777499999,0.019101,1612781099999,0,-2.37,1,2
353326,RUNEUSDT_15m_orders.xlsx,RUNEUSDT,15m,bearish_divergence_1-3,2,3.06,3.941,08/02/2021 10:00,1612778399999,4.221,1612781099999,0,-3.06,1,3
373417,SNXUSDT_15m_orders.xlsx,SNXUSDT,15m,bearish_divergence_1-3,2,1.85,21.473,08/02/2021 12:00,1612785599999,21.038,1612788299999,1,2.0,-1,-1
246310,KNCUSDT_15m_orders.xlsx,KNCUSDT,15m,bearish_divergence_1-3,2,2.9,1.94692,08/02/2021 12:45,1612788299999,1.84204,1612790099999,1,2.0,-1,-1
321092,ONTUSDT_15m_orders.xlsx,ONTUSDT,15m,bearish_divergence_1-3,2,4.66,0.7494,08/02/2021 13:00,1612789199999,0.715,1612790999999,1,2.0,-1,-1
268991,LRCUSDT_15m_orders.xlsx,LRCUSDT,15m,bearish_divergence_1-3,2,3.04,0.67418,08/02/2021 13:15,1612790099999,0.64151,1612790999999,1,2.0,-1,-1
463239,YFIUSDT_15m_orders.xlsx,YFIUSDT,15m,bearish_divergence_1-3,2,2.78,31792.9,08/02/2021 17:15,1612804499999,34135.9,1612815299999,0,-2.78,-1,-1
48426,AVAXUSDT_15m_orders.xlsx,AVAXUSDT,15m,bearish_divergence_1-3,2,4.89,32.2217,08/02/2021 19:45,1612813499999,31.5,1612817999999,1,2.0,1,1
111925,CHZUSDT_15m_orders.xlsx,CHZUSDT,15m,bearish_divergence_1-3,2,1.09,0.0246,08/02/2021 21:30,1612819799999,0.02492,1612833299999,0,-1.09,1,1
353330,RUNEUSDT_15m_orders.xlsx,RUNEUSDT,15m,bearish_divergence_1-3,2,2.91,4.4277,08/02/2021 22:00,1612821599999,4.6288,1612825199999,0,-2.91,1,2
373420,SNXUSDT_15m_orders.xlsx,SNXUSDT,15m,bearish_divergence_1-3,2,3.42,21.724,08/02/2021 22:00,1612821599999,21.256,1612825199999,1,2.0,1,3
155788,DOTUSDT_15m_orders.xlsx,DOTUSDT,15m,bearish_divergence_1-3,2,3.24,23.007,08/02/2021 23:15,1612826099999,23.912,1612834199999,0,-3.24,1,2
52479,AXSUSDT_15m_orders.xlsx,AXSUSDT,15m,bearish_divergence_1-3,2,9.07,1.33484,09/02/2021 00:15,1612829699999,1.28789,1612831499999,1,2.0,1,3
86402,BNBUSDT_15m_orders.xlsx,BNBUSDT,15m,bearish_divergence_1-3,2,2.94,80.255,09/02/2021 02:15,1612836899999,83.366,1612844999999,0,-2.94,1,1
250806,KSMUSDT_15m_orders.xlsx,KSMUSDT,15m,bearish_divergence_1-3,2,2.26,135.857,09/02/2021 03:00,1612839599999,133.098,1612846799999,1,2.0,1,2
360743,SANDUSDT_15m_orders.xlsx,SANDUSDT,15m,bearish_divergence_1-3,2,3.86,0.1461,09/02/2021 04:15,1612844099999,0.15259,1612853099999,0,-3.86,1,3
378104,SOLUSDT_15m_orders.xlsx,SOLUSDT,15m,bearish_divergence_1-3,2,2.91,8.2863,09/02/2021 05:15,1612847699999,8.0746,1612857599999,1,2.0,1,2
272995,LTCUSDT_15m_orders.xlsx,LTCUSDT,15m,bearish_divergence_1-3,2,2.29,169.5,09/02/2021 05:45,1612849499999,174.93,1612853999999,0,-2.29,1,3
73343,BCHUSDT_15m_orders.xlsx,BCHUSDT,15m,bearish_divergence_1-3,2,2.92,495.63,09/02/2021 06:15,1612851299999,482.78,1612863899999,1,2.0,1,4
94970,BTCUSDT_15m_orders.xlsx,BTCUSDT,15m,bearish_divergence_1-3,2,1.31,47632.21,09/02/2021 08:15,1612858499999,46092.02,1612863899999,1,2.0,-1,-1
137701,DASHUSDT_15m_orders.xlsx,DASHUSDT,15m,bearish_divergence_1-3,2,2.57,128.62,09/02/2021 09:45,1612863899999,124.14,1612875599999,1,2.0,-1,-1
306108,OCEANUSDT_15m_orders.xlsx,OCEANUSDT,15m,bearish_divergence_1-3,2,2.63,0.83905,09/02/2021 15:15,1612883699999,0.86546,1612891799999,0,-2.63,-1,-1
338211,RENUSDT_15m_orders.xlsx,RENUSDT,15m,bearish_divergence_1-3,2,2.5,0.86473,09/02/2021 17:45,1612892699999,0.89636,1612898099999,0,-2.5,-1,-1
430562,VETUSDT_15m_orders.xlsx,VETUSDT,15m,bearish_divergence_1-3,2,2.13,0.036292,09/02/2021 19:30,1612898999999,0.035102,1612908899999,1,2.0,1,1
306110,OCEANUSDT_15m_orders.xlsx,OCEANUSDT,15m,bearish_divergence_1-3,2,1.54,0.85827,09/02/2021 19:45,1612899899999,0.87678,1612901699999,0,-1.54,1,2
186494,FILUSDT_15m_orders.xlsx,FILUSDT,15m,bearish_divergence_1-3,2,4.39,37.85,09/02/2021 20:00,1612900799999,40.0,1612904399999,0,-4.39,1,3
448395,XMRUSDT_15m_orders.xlsx,XMRUSDT,15m,bearish_divergence_1-3,2,3.15,169.73,09/02/2021 20:15,1612901699999,175.45,1612925999999,0,-3.15,1,4
81995,BLZUSDT_15m_orders.xlsx,BLZUSDT,15m,bearish_divergence_1-3,2,2.42,0.17184,09/02/2021 20:30,1612902599999,0.1788,1612905299999,0,-2.42,1,4
272999,LTCUSDT_15m_orders.xlsx,LTCUSDT,15m,bearish_divergence_1-3,2,2.19,174.4,09/02/2021 20:30,1612902599999,178.8,1612907999999,0,-2.19,1,5
77766,BELUSDT_15m_orders.xlsx,BELUSDT,15m,bearish_divergence_1-3,2,2.93,2.88599,09/02/2021 21:45,1612907099999,2.982,1612910699999,0,-2.93,-1,-1
282633,MATICUSDT_15m_orders.xlsx,MATICUSDT,15m,bearish_divergence_1-3,2,3.67,0.10276,09/02/2021 21:45,1612907099999,0.10798,1612908899999,0,-3.67,-1,-1
282635,MATICUSDT_15m_orders.xlsx,MATICUSDT,15m,bearish_divergence_1-3,2,5.73,0.10241,09/02/2021 22:45,1612910699999,0.10022,1612913399999,1,2.0,-1,-1
458254,XTZUSDT_15m_orders.xlsx,XTZUSDT,15m,bearish_divergence_1-3,2,2.35,3.83,10/02/2021 01:15,1612919699999,3.736,1612926899999,1,2.0,-1,-1
137705,DASHUSDT_15m_orders.xlsx,DASHUSDT,15m,bearish_divergence_1-3,2,1.73,137.78,10/02/2021 03:15,1612926899999,133.8,1612930499999,1,2.0,-1,-1
98992,BTSUSDT_15m_orders.xlsx,BTSUSDT,15m,bearish_divergence_1-3,2,4.65,0.05255,10/02/2021 04:15,1612930499999,0.05134,1612934999999,1,2.0,-1,-1
167681,ENJUSDT_15m_orders.xlsx,ENJUSDT,15m,bearish_divergence_1-3,2,5.28,0.4245,10/02/2021 04:15,1612930499999,0.45,1612944899999,0,-5.28,-1,-1
298463,NEOUSDT_15m_orders.xlsx,NEOUSDT,15m,bearish_divergence_1-3,2,5.97,31.131,10/02/2021 04:15,1612930499999,33.561,1612943099999,0,-5.97,-1,-1
313145,OMGUSDT_15m_orders.xlsx,OMGUSDT,15m,bearish_divergence_1-3,2,6.68,5.206,10/02/2021 04:15,1612930499999,5.7798,1612949399999,0,-6.68,-1,-1
413332,TRBUSDT_15m_orders.xlsx,TRBUSDT,15m,bearish_divergence_1-3,2,5.11,42.139,10/02/2021 04:15,1612930499999,45.869,1612946699999,0,-5.11,-1,-1
467491,ZECUSDT_15m_orders.xlsx,ZECUSDT,15m,bearish_divergence_1-3,2,3.92,109.95,10/02/2021 04:15,1612930499999,114.75,1612936799999,0,-3.92,-1,-1
142633,DEFIUSDT_15m_orders.xlsx,DEFIUSDT,15m,bearish_divergence_1-3,2,1.42,2333.2,10/02/2021 09:00,1612947599999,2260.7,1612959299999,1,2.0,-1,-1
338215,RENUSDT_15m_orders.xlsx,RENUSDT,15m,bearish_divergence_1-3,2,3.79,0.92514,10/02/2021 10:00,1612951199999,0.86354,1612959299999,1,2.0,-1,-1
239641,KAVAUSDT_15m_orders.xlsx,KAVAUSDT,15m,bearish_divergence_1-3,2,2.7,4.1968,10/02/2021 10:30,1612952999999,4.05,1612956599999,1,2.0,-1,-1
132666,CVCUSDT_15m_orders.xlsx,CVCUSDT,15m,bearish_divergence_1-3,2,2.28,0.25895,10/02/2021 11:30,1612956599999,0.24878,1612959299999,1,2.0,-1,-1
167684,ENJUSDT_15m_orders.xlsx,ENJUSDT,15m,bearish_divergence_1-3,2,2.37,0.44786,10/02/2021 11:30,1612956599999,0.42921,1612959299999,1,2.0,-1,-1
476302,ZILUSDT_15m_orders.xlsx,ZILUSDT,15m,bearish_divergence_1-3,2,5.15,0.10967,10/02/2021 11:45,1612957499999,0.10358,1612959299999,1,2.0,-1,-1
258625,LINKUSDT_15m_orders.xlsx,LINKUSDT,15m,bearish_divergence_1-3,2,3.16,27.835,10/02/2021 12:15,1612959299999,24.65,1612961099999,1,2.0,-1,-1
398590,SXPUSDT_15m_orders.xlsx,SXPUSDT,15m,bearish_divergence_1-3,2,9.31,2.4975,10/02/2021 12:30,1612960199999,2.0612,1612961099999,1,2.0,-1,-1
443199,XLMUSDT_15m_orders.xlsx,XLMUSDT,15m,bearish_divergence_1-3,2,5.55,0.42538,10/02/2021 12:30,1612960199999,0.36533,1612961099999,1,2.0,-1,-1
81999,BLZUSDT_15m_orders.xlsx,BLZUSDT,15m,bearish_divergence_1-3,2,5.93,0.19636,11/02/2021 00:45,1613004299999,0.18785,1613005199999,1,2.0,1,1
378110,SOLUSDT_15m_orders.xlsx,SOLUSDT,15m,bearish_divergence_1-3,2,3.51,8.9696,11/02/2021 00:45,1613004299999,8.7443,1613005199999,1,2.0,1,2
220116,ICXUSDT_15m_orders.xlsx,ICXUSDT,15m,bearish_divergence_1-3,2,7.38,1.4124,11/02/2021 06:00,1613023199999,1.3825,1613028599999,1,2.0,1,1
127165,CTKUSDT_15m_orders.xlsx,CTKUSDT,15m,bearish_divergence_1-3,2,6.81,2.27359,11/02/2021 09:00,1613033999999,2.21,1613034899999,1,2.0,1,1
123107,CRVUSDT_15m_orders.xlsx,CRVUSDT,15m,bearish_divergence_1-3,2,1.79,3.228,11/02/2021 13:00,1613048399999,3.305,1613049299999,0,-1.79,1,1
226545,IOSTUSDT_15m_orders.xlsx,IOSTUSDT,15m,bearish_divergence_1-3,2,4.66,0.024978,11/02/2021 13:45,1613051099999,0.024305,1613063699999,1,2.0,1,1
458263,XTZUSDT_15m_orders.xlsx,XTZUSDT,15m,bearish_divergence_1-3,2,2.49,4.159,11/02/2021 13:45,1613051099999,4.277,1613054699999,0,-2.49,1,2
177745,ETCUSDT_15m_orders.xlsx,ETCUSDT,15m,bearish_divergence_1-3,2,2.89,11.103,11/02/2021 14:00,1613051999999,11.448,1613060099999,0,-2.89,1,3
458264,XTZUSDT_15m_orders.xlsx,XTZUSDT,15m,bearish_divergence_1-3,2,1.26,4.223,11/02/2021 15:00,1613055599999,4.319,1613059199999,0,-1.26,1,3
294023,NEARUSDT_15m_orders.xlsx,NEARUSDT,15m,bearish_divergence_1-3,2,3.02,3.3767,11/02/2021 16:45,1613061899999,3.5037,1613065499999,0,-3.02,1,2
298468,NEOUSDT_15m_orders.xlsx,NEOUSDT,15m,bearish_divergence_1-3,2,3.06,37.937,11/02/2021 17:30,1613064599999,36.931,1613072699999,1,2.0,1,2
16657,ALGOUSDT_15m_orders.xlsx,ALGOUSDT,15m,bearish_divergence_1-3,2,3.35,1.2645,11/02/2021 18:30,1613068199999,1.234,1613070899999,1,2.0,1,2
282640,MATICUSDT_15m_orders.xlsx,MATICUSDT,15m,bearish_divergence_1-3,2,7.06,0.13012,11/02/2021 18:45,1613069099999,0.12622,1613070899999,1,2.0,1,3
467497,ZECUSDT_15m_orders.xlsx,ZECUSDT,15m,bearish_divergence_1-3,2,4.14,144.38,11/02/2021 19:15,1613070899999,140.58,1613077199999,1,2.0,1,4
195249,FTMUSDT_15m_orders.xlsx,FTMUSDT,15m,bearish_divergence_1-3,2,6.94,0.176809,11/02/2021 19:45,1613072699999,0.171263,1613075399999,1,2.0,1,3
98996,BTSUSDT_15m_orders.xlsx,BTSUSDT,15m,bearish_divergence_1-3,2,3.67,0.06195,11/02/2021 20:00,1613073599999,0.06013,1613077199999,1,2.0,1,3
403038,THETAUSDT_15m_orders.xlsx,THETAUSDT,15m,bearish_divergence_1-3,2,2.73,2.9957,11/02/2021 20:00,1613073599999,2.915,1613075399999,1,2.0,1,4
472261,ZENUSDT_15m_orders.xlsx,ZENUSDT,15m,bearish_divergence_1-3,2,1.29,47.622,11/02/2021 20:00,1613073599999,48.646,1613076299999,0,-1.29,1,5
268997,LRCUSDT_15m_orders.xlsx,LRCUSDT,15m,bearish_divergence_1-3,2,2.55,0.75489,11/02/2021 20:45,1613076299999,0.73451,1613077199999,1,2.0,1,4
94975,BTCUSDT_15m_orders.xlsx,BTCUSDT,15m,bearish_divergence_1-3,2,2.46,48065.0,12/02/2021 02:45,1613097899999,46930.0,1613104199999,1,2.0,1,1
142639,DEFIUSDT_15m_orders.xlsx,DEFIUSDT,15m,bearish_divergence_1-3,2,1.83,2441.9,12/02/2021 03:00,1613098799999,2372.3,1613103299999,1,2.0,1,2
430567,VETUSDT_15m_orders.xlsx,VETUSDT,15m,bearish_divergence_1-3,2,5.25,0.045955,12/02/2021 03:00,1613098799999,0.044696,1613102399999,1,2.0,1,3
306117,OCEANUSDT_15m_orders.xlsx,OCEANUSDT,15m,bearish_divergence_1-3,2,9.53,1.2648,12/02/2021 09:30,1613122199999,1.21786,1613131199999,1,2.0,1,1
458268,XTZUSDT_15m_orders.xlsx,XTZUSDT,15m,bearish_divergence_1-3,2,4.84,4.423,12/02/2021 14:45,1613141099999,4.237,1613141999999,1,2.0,1,1
408838,TOMOUSDT_15m_orders.xlsx,TOMOUSDT,15m,bearish_divergence_1-3,2,2.88,2.2338,12/02/2021 20:30,1613161799999,2.1808,1613164499999,1,2.0,1,1
173437,EOSUSDT_15m_orders.xlsx,EOSUSDT,15m,bearish_divergence_1-3,2,1.46,4.79,12/02/2021 21:15,1613164499999,4.885,1613176199999,0,-1.46,1,2
82004,BLZUSDT_15m_orders.xlsx,BLZUSDT,15m,bearish_divergence_1-3,2,1.96,0.22549,12/02/2021 22:00,1613167199999,0.22082,1613173499999,1,2.0,1,2
41002,ATOMUSDT_15m_orders.xlsx,ATOMUSDT,15m,bearish_divergence_1-3,2,4.79,21.125,12/02/2021 23:15,1613171699999,20.61,1613197799999,1,2.0,1,3
258630,LINKUSDT_15m_orders.xlsx,LINKUSDT,15m,bearish_divergence_1-3,2,1.88,31.606,13/02/2021 03:15,1613186099999,30.73,1613194199999,1,2.0,1,2
155800,DOTUSDT_15m_orders.xlsx,DOTUSDT,15m,bearish_divergence_1-3,2,2.54,29.558,13/02/2021 03:45,1613187899999,28.863,1613204099999,1,2.0,1,3
77770,BELUSDT_15m_orders.xlsx,BELUSDT,15m,bearish_divergence_1-3,2,2.96,3.63382,13/02/2021 05:15,1613193299999,3.5373,1613194199999,1,2.0,1,4
250811,KSMUSDT_15m_orders.xlsx,KSMUSDT,15m,bearish_divergence_1-3,2,1.44,164.771,13/02/2021 06:00,1613195999999,168.434,1613197799999,0,-1.44,1,3
390316,STORJUSDT_15m_orders.xlsx,STORJUSDT,15m,bearish_divergence_1-3,2,7.4,0.7891,13/02/2021 08:00,1613203199999,0.7719,1613204099999,1,2.0,1,2
250814,KSMUSDT_15m_orders.xlsx,KSMUSDT,15m,bearish_divergence_1-3,2,2.52,165.196,13/02/2021 10:15,1613211299999,160.875,1613213099999,1,2.0,1,1
476308,ZILUSDT_15m_orders.xlsx,ZILUSDT,15m,bearish_divergence_1-3,2,7.05,0.14988,13/02/2021 16:30,1613233799999,0.14557,1613236499999,1,2.0,1,1
189538,FLMUSDT_15m_orders.xlsx,FLMUSDT,15m,bearish_divergence_1-3,2,4.81,0.6254,14/02/2021 02:15,1613268899999,0.6112,1613270699999,1,2.0,1,1
273009,LTCUSDT_15m_orders.xlsx,LTCUSDT,15m,bearish_divergence_1-3,2,2.47,225.65,14/02/2021 10:15,1613297699999,219.1,1613301299999,1,2.0,1,1
394327,SUSHIUSDT_15m_orders.xlsx,SUSHIUSDT,15m,bearish_divergence_1-3,2,1.21,18.1484,15/02/2021 21:00,1613422799999,18.44,1613422799999,0,-1.21,1,1
239654,KAVAUSDT_15m_orders.xlsx,KAVAUSDT,15m,bearish_divergence_1-3,2,7.32,4.8383,15/02/2021 21:30,1613424599999,4.7,1613425499999,1,2.0,1,1
250821,KSMUSDT_15m_orders.xlsx,KSMUSDT,15m,bearish_divergence_1-3,2,7.59,212.204,16/02/2021 03:30,1613446199999,207.39,1613448899999,1,2.0,1,1
220123,ICXUSDT_15m_orders.xlsx,ICXUSDT,15m,bearish_divergence_1-3,2,6.86,1.8078,16/02/2021 04:15,1613448899999,1.7662,1613475899999,1,2.0,1,2
448408,XMRUSDT_15m_orders.xlsx,XMRUSDT,15m,bearish_divergence_1-3,2,1.19,244.22,17/02/2021 08:45,1613551499999,247.99,1613556899999,0,-1.19,1,1
4014,1INCHUSDT_15m_orders.xlsx,1INCHUSDT,15m,bearish_divergence_1-3,2,1.85,5.0059,17/02/2021 20:15,1613592899999,4.864,1613595599999,1,2.0,1,1
467501,ZECUSDT_15m_orders.xlsx,ZECUSDT,15m,bearish_divergence_1-3,2,2.13,169.04,17/02/2021 21:30,1613597399999,164.35,1613620799999,1,2.0,1,1
86408,BNBUSDT_15m_orders.xlsx,BNBUSDT,15m,bearish_divergence_1-3,2,4.04,169.776,17/02/2021 22:15,1613600099999,163.533,1613601899999,1,2.0,1,2
269003,LRCUSDT_15m_orders.xlsx,LRCUSDT,15m,bearish_divergence_1-3,2,3.26,0.73863,17/02/2021 22:45,1613601899999,0.77017,1613607299999,0,-3.26,1,3
426216,UNIUSDT_15m_orders.xlsx,UNIUSDT,15m,bearish_divergence_1-3,2,2.4,21.4234,17/02/2021 23:30,1613604599999,21.966,1613609099999,0,-2.4,1,3
24025,ALPHAUSDT_15m_orders.xlsx,ALPHAUSDT,15m,bearish_divergence_1-3,2,5.06,1.77149,18/02/2021 04:00,1613620799999,1.72319,1613630699999,1,2.0,1,2
99004,BTSUSDT_15m_orders.xlsx,BTSUSDT,15m,bearish_divergence_1-3,2,1.87,0.06231,18/02/2021 04:00,1613620799999,0.06076,1613633399999,1,2.0,1,3
258638,LINKUSDT_15m_orders.xlsx,LINKUSDT,15m,bearish_divergence_1-3,2,1.76,33.123,18/02/2021 04:00,1613620799999,32.225,1613633399999,1,2.0,1,4
369478,SKLUSDT_15m_orders.xlsx,SKLUSDT,15m,bearish_divergence_1-3,2,3.49,0.29777,18/02/2021 04:15,1613621699999,0.30962,1613627099999,0,-3.49,1,4
472271,ZENUSDT_15m_orders.xlsx,ZENUSDT,15m,bearish_divergence_1-3,2,4.22,81.51,18/02/2021 04:15,1613621699999,79.146,1613633399999,1,2.0,1,5
382804,SRMUSDT_15m_orders.xlsx,SRMUSDT,15m,bearish_divergence_1-3,2,1.74,3.983,18/02/2021 06:30,1613629799999,3.8615,1613633399999,1,2.0,1,5
306124,OCEANUSDT_15m_orders.xlsx,OCEANUSDT,15m,bearish_divergence_1-3,2,5.33,1.10609,18/02/2021 07:30,1613633399999,1.17136,1613644199999,0,-5.33,1,5
418216,TRXUSDT_15m_orders.xlsx,TRXUSDT,15m,bearish_divergence_1-3,2,3.53,0.05306,18/02/2021 07:30,1613633399999,0.05577,1613667599999,0,-3.53,1,6
63617,BANDUSDT_15m_orders.xlsx,BANDUSDT,15m,bearish_divergence_1-3,2,2.25,17.7467,18/02/2021 09:45,1613641499999,17.3242,1613645999999,1,2.0,1,3
413347,TRBUSDT_15m_orders.xlsx,TRBUSDT,15m,bearish_divergence_1-3,2,5.46,48.311,18/02/2021 12:15,1613650499999,51.581,1613655899999,0,-5.46,1,2
430574,VETUSDT_15m_orders.xlsx,VETUSDT,15m,bearish_divergence_1-3,2,3.66,0.054626,18/02/2021 12:45,1613652299999,0.057046,1613658599999,0,-3.66,1,3
282651,MATICUSDT_15m_orders.xlsx,MATICUSDT,15m,bearish_divergence_1-3,2,3.54,0.13007,18/02/2021 16:30,1613665799999,0.12677,1613669399999,1,2.0,-1,-1
413350,TRBUSDT_15m_orders.xlsx,TRBUSDT,15m,bearish_divergence_1-3,2,2.34,51.007,18/02/2021 17:00,1613667599999,49.806,1613678399999,1,2.0,-1,-1
63619,BANDUSDT_15m_orders.xlsx,BANDUSDT,15m,bearish_divergence_1-3,2,3.82,18.4803,18/02/2021 17:45,1613670299999,18.0855,1613679299999,1,2.0,-1,-1
137721,DASHUSDT_15m_orders.xlsx,DASHUSDT,15m,bearish_divergence_1-3,2,3.38,327.13,19/02/2021 11:15,1613733299999,317.31,1613741399999,1,2.0,1,1
239660,KAVAUSDT_15m_orders.xlsx,KAVAUSDT,15m,bearish_divergence_1-3,2,3.0,5.1853,19/02/2021 11:30,1613734199999,5.0651,1613743199999,1,2.0,1,2
328500,QTUMUSDT_15m_orders.xlsx,QTUMUSDT,15m,bearish_divergence_1-3,2,3.48,7.285,19/02/2021 16:00,1613750399999,7.075,1613784599999,1,2.0,1,1
273018,LTCUSDT_15m_orders.xlsx,LTCUSDT,15m,bearish_divergence_1-3,2,1.85,238.43,19/02/2021 22:00,1613771999999,231.02,1613780999999,1,2.0,1,2
